Data;Dia;Posto;kWh
23/09/2021 05:00;Quinta;Fora Ponta;0,007
23/09/2021 05:15;Quinta;Fora Ponta;0,107
23/09/2021 05:30;Quinta;Fora Ponta;0,173
23/09/2021 05:45;Quinta;Fora Ponta;0,173
23/09/2021 06:00;Quinta;Fora Ponta;0,179
23/09/2021 06:15;Quinta;Fora Ponta;0,164
23/09/2021 06:30;Quinta;Fora Ponta;0,151
23/09/2021 06:45;Quinta;Fora Ponta;0,139
23/09/2021 07:00;Quinta;Fora Ponta;0,14
23/09/2021 07:15;Quinta;Fora Ponta;0,123
23/09/2021 07:30;Quinta;Fora Ponta;0,14
23/09/2021 07:45;Quinta;Fora Ponta;0,154
23/09/2021 08:00;Quinta;Fora Ponta;0,153
23/09/2021 08:15;Quinta;Fora Ponta;0,158
23/09/2021 08:30;Quinta;Fora Ponta;0,169
23/09/2021 08:45;Quinta;Fora Ponta;0,144
23/09/2021 09:00;Quinta;Fora Ponta;0,147
23/09/2021 09:15;Quinta;Fora Ponta;0,124
23/09/2021 09:30;Quinta;Fora Ponta;0,069
23/09/2021 09:45;Quinta;Fora Ponta;0,084
23/09/2021 10:00;Quinta;Fora Ponta;0,099
23/09/2021 10:15;Quinta;Fora Ponta;0,105
23/09/2021 10:30;Quinta;Fora Ponta;0,08
23/09/2021 10:45;Quinta;Fora Ponta;0,129
23/09/2021 11:00;Quinta;Fora Ponta;0,129
23/09/2021 11:15;Quinta;Fora Ponta;0,128
23/09/2021 11:30;Quinta;Fora Ponta;0,136
23/09/2021 11:45;Quinta;Fora Ponta;0,104
23/09/2021 12:00;Quinta;Fora Ponta;0,091
23/09/2021 12:15;Quinta;Fora Ponta;0,108
23/09/2021 12:30;Quinta;Fora Ponta;0,131
23/09/2021 12:45;Quinta;Fora Ponta;0,137
23/09/2021 13:00;Quinta;Fora Ponta;0,104
23/09/2021 13:15;Quinta;Fora Ponta;0,104
23/09/2021 13:30;Quinta;Fora Ponta;0,158
23/09/2021 13:45;Quinta;Fora Ponta;0,171
23/09/2021 14:00;Quinta;Fora Ponta;0,181
23/09/2021 14:15;Quinta;Fora Ponta;0,177
23/09/2021 14:30;Quinta;Fora Ponta;0,128
23/09/2021 14:45;Quinta;Fora Ponta;0,149
23/09/2021 15:00;Quinta;Fora Ponta;0,148
23/09/2021 15:15;Quinta;Fora Ponta;0,109
23/09/2021 15:30;Quinta;Fora Ponta;0,121
23/09/2021 15:45;Quinta;Fora Ponta;0,075
23/09/2021 16:00;Quinta;Fora Ponta;0,094
23/09/2021 16:15;Quinta;Fora Ponta;0,083
23/09/2021 16:30;Quinta;Fora Ponta;0,106
23/09/2021 16:45;Quinta;Fora Ponta;0,133
23/09/2021 17:00;Quinta;Fora Ponta;0,072
23/09/2021 17:15;Quinta;Fora Ponta;0,065
23/09/2021 17:30;Quinta;Fora Ponta;0,018
23/09/2021 17:45;Quinta;Ponta;0,008
23/09/2021 18:00;Quinta;Ponta;0,007
23/09/2021 18:15;Quinta;Ponta;0,006
23/09/2021 18:30;Quinta;Ponta;0,007
23/09/2021 18:45;Quinta;Ponta;0,006
23/09/2021 19:00;Quinta;Ponta;0,005
23/09/2021 19:15;Quinta;Ponta;0,006
23/09/2021 19:30;Quinta;Ponta;0,005
23/09/2021 19:45;Quinta;Ponta;0,006
23/09/2021 20:00;Quinta;Ponta;0,006
23/09/2021 20:15;Quinta;Ponta;0,005
23/09/2021 20:30;Quinta;Ponta;0,006
23/09/2021 20:45;Quinta;Fora Ponta;0,005
23/09/2021 21:00;Quinta;Fora Ponta;0,008
23/09/2021 21:15;Quinta;Fora Ponta;0,011
23/09/2021 21:30;Quinta;Fora Ponta;0,011
23/09/2021 21:45;Quinta;Fora Ponta;0,011
23/09/2021 22:00;Quinta;Fora Ponta;0,066
23/09/2021 22:15;Quinta;Fora Ponta;0,111
23/09/2021 22:30;Quinta;Fora Ponta;0,093
23/09/2021 22:45;Quinta;Fora Ponta;0,079
23/09/2021 23:00;Quinta;Fora Ponta;0,083
23/09/2021 23:15;Quinta;Fora Ponta;0,088
23/09/2021 23:30;Quinta;Fora Ponta;0,078
23/09/2021 23:45;Quinta;Fora Ponta;0,092
24/09/2021 00:00;Sexta;Fora Ponta;0,091
24/09/2021 00:15;Sexta;Fora Ponta;0,125
24/09/2021 00:30;Sexta;Fora Ponta;0,136
24/09/2021 00:45;Sexta;Fora Ponta;0,176
24/09/2021 01:00;Sexta;Fora Ponta;0,213
24/09/2021 01:15;Sexta;Fora Ponta;0,16
24/09/2021 01:30;Sexta;Fora Ponta;0,174
24/09/2021 01:45;Sexta;Fora Ponta;0,145
24/09/2021 02:00;Sexta;Fora Ponta;0,145
24/09/2021 02:15;Sexta;Fora Ponta;0,123
24/09/2021 02:30;Sexta;Fora Ponta;0,161
24/09/2021 02:45;Sexta;Fora Ponta;0,163
24/09/2021 03:00;Sexta;Fora Ponta;0,164
24/09/2021 03:15;Sexta;Fora Ponta;0,164
24/09/2021 03:30;Sexta;Fora Ponta;0,173
24/09/2021 03:45;Sexta;Fora Ponta;0,21
24/09/2021 04:00;Sexta;Fora Ponta;0,216
24/09/2021 04:15;Sexta;Fora Ponta;0,202
24/09/2021 04:30;Sexta;Fora Ponta;0,177
24/09/2021 04:45;Sexta;Fora Ponta;0,185
24/09/2021 05:00;Sexta;Fora Ponta;0,18
24/09/2021 05:15;Sexta;Fora Ponta;0,166
24/09/2021 05:30;Sexta;Fora Ponta;0,2
24/09/2021 05:45;Sexta;Fora Ponta;0,216
24/09/2021 06:00;Sexta;Fora Ponta;0,207
24/09/2021 06:15;Sexta;Fora Ponta;0,19
24/09/2021 06:30;Sexta;Fora Ponta;0,162
24/09/2021 06:45;Sexta;Fora Ponta;0,154
24/09/2021 07:00;Sexta;Fora Ponta;0,151
24/09/2021 07:15;Sexta;Fora Ponta;0,114
24/09/2021 07:30;Sexta;Fora Ponta;0,08
24/09/2021 07:45;Sexta;Fora Ponta;0,091
24/09/2021 08:00;Sexta;Fora Ponta;0,13
24/09/2021 08:15;Sexta;Fora Ponta;0,132
24/09/2021 08:30;Sexta;Fora Ponta;0,158
24/09/2021 08:45;Sexta;Fora Ponta;0,181
24/09/2021 09:00;Sexta;Fora Ponta;0,173
24/09/2021 09:15;Sexta;Fora Ponta;0,18
24/09/2021 09:30;Sexta;Fora Ponta;0,158
24/09/2021 09:45;Sexta;Fora Ponta;0,156
24/09/2021 10:00;Sexta;Fora Ponta;0,106
24/09/2021 10:15;Sexta;Fora Ponta;0,118
24/09/2021 10:30;Sexta;Fora Ponta;0,091
24/09/2021 10:45;Sexta;Fora Ponta;0,124
24/09/2021 11:00;Sexta;Fora Ponta;0,144
24/09/2021 11:15;Sexta;Fora Ponta;0,142
24/09/2021 11:30;Sexta;Fora Ponta;0,156
24/09/2021 11:45;Sexta;Fora Ponta;0,096
24/09/2021 12:00;Sexta;Fora Ponta;0,08
24/09/2021 12:15;Sexta;Fora Ponta;0,128
24/09/2021 12:30;Sexta;Fora Ponta;0,116
24/09/2021 12:45;Sexta;Fora Ponta;0,126
24/09/2021 13:00;Sexta;Fora Ponta;0,12
24/09/2021 13:15;Sexta;Fora Ponta;0,107
24/09/2021 13:30;Sexta;Fora Ponta;0,092
24/09/2021 13:45;Sexta;Fora Ponta;0,075
24/09/2021 14:00;Sexta;Fora Ponta;0,075
24/09/2021 14:15;Sexta;Fora Ponta;0,086
24/09/2021 14:30;Sexta;Fora Ponta;0,098
24/09/2021 14:45;Sexta;Fora Ponta;0,097
24/09/2021 15:00;Sexta;Fora Ponta;0,124
24/09/2021 15:15;Sexta;Fora Ponta;0,104
24/09/2021 15:30;Sexta;Fora Ponta;0,105
24/09/2021 15:45;Sexta;Fora Ponta;0,125
24/09/2021 16:00;Sexta;Fora Ponta;0,122
24/09/2021 16:15;Sexta;Fora Ponta;0,094
24/09/2021 16:30;Sexta;Fora Ponta;0,133
24/09/2021 16:45;Sexta;Fora Ponta;0,157
24/09/2021 17:00;Sexta;Fora Ponta;0,141
24/09/2021 17:15;Sexta;Fora Ponta;0,143
24/09/2021 17:30;Sexta;Fora Ponta;0,028
24/09/2021 17:45;Sexta;Ponta;0,01
24/09/2021 18:00;Sexta;Ponta;0,01
24/09/2021 18:15;Sexta;Ponta;0,009
24/09/2021 18:30;Sexta;Ponta;0,01
24/09/2021 18:45;Sexta;Ponta;0,009
24/09/2021 19:00;Sexta;Ponta;0,006
24/09/2021 19:15;Sexta;Ponta;0,005
24/09/2021 19:30;Sexta;Ponta;0,006
24/09/2021 19:45;Sexta;Ponta;0,006
24/09/2021 20:00;Sexta;Ponta;0,006
24/09/2021 20:15;Sexta;Ponta;0,006
24/09/2021 20:30;Sexta;Ponta;0,005
24/09/2021 20:45;Sexta;Fora Ponta;0,005
24/09/2021 21:00;Sexta;Fora Ponta;0,007
24/09/2021 21:15;Sexta;Fora Ponta;0,032
24/09/2021 21:30;Sexta;Fora Ponta;0,038
24/09/2021 21:45;Sexta;Fora Ponta;0,047
24/09/2021 22:00;Sexta;Fora Ponta;0,069
24/09/2021 22:15;Sexta;Fora Ponta;0,067
24/09/2021 22:30;Sexta;Fora Ponta;0,084
24/09/2021 22:45;Sexta;Fora Ponta;0,127
24/09/2021 23:00;Sexta;Fora Ponta;0,16
24/09/2021 23:15;Sexta;Fora Ponta;0,21
24/09/2021 23:30;Sexta;Fora Ponta;0,205
24/09/2021 23:45;Sexta;Fora Ponta;0,178
25/09/2021 00:00;Sábado;Fora Ponta;0,21
25/09/2021 00:15;Sábado;Fora Ponta;0,21
25/09/2021 00:30;Sábado;Fora Ponta;0,132
25/09/2021 00:45;Sábado;Fora Ponta;0,09
25/09/2021 01:00;Sábado;Fora Ponta;0,091
25/09/2021 01:15;Sábado;Fora Ponta;0,047
25/09/2021 01:30;Sábado;Fora Ponta;0,017
25/09/2021 01:45;Sábado;Fora Ponta;0,006
25/09/2021 02:00;Sábado;Fora Ponta;0,038
25/09/2021 02:15;Sábado;Fora Ponta;0,098
25/09/2021 02:30;Sábado;Fora Ponta;0,12
25/09/2021 02:45;Sábado;Fora Ponta;0,131
25/09/2021 03:00;Sábado;Fora Ponta;0,132
25/09/2021 03:15;Sábado;Fora Ponta;0,142
25/09/2021 03:30;Sábado;Fora Ponta;0,114
25/09/2021 03:45;Sábado;Fora Ponta;0,094
25/09/2021 04:00;Sábado;Fora Ponta;0,094
25/09/2021 04:15;Sábado;Fora Ponta;0,096
25/09/2021 04:30;Sábado;Fora Ponta;0,16
25/09/2021 04:45;Sábado;Fora Ponta;0,19
25/09/2021 05:00;Sábado;Fora Ponta;0,205
25/09/2021 05:15;Sábado;Fora Ponta;0,201
25/09/2021 05:30;Sábado;Fora Ponta;0,191
25/09/2021 05:45;Sábado;Fora Ponta;0,21
25/09/2021 06:00;Sábado;Fora Ponta;0,195
25/09/2021 06:15;Sábado;Fora Ponta;0,133
25/09/2021 06:30;Sábado;Fora Ponta;0,129
25/09/2021 06:45;Sábado;Fora Ponta;0,149
25/09/2021 07:00;Sábado;Fora Ponta;0,142
25/09/2021 07:15;Sábado;Fora Ponta;0,139
25/09/2021 07:30;Sábado;Fora Ponta;0,124
25/09/2021 07:45;Sábado;Fora Ponta;0,08
25/09/2021 08:00;Sábado;Fora Ponta;0,074
25/09/2021 08:15;Sábado;Fora Ponta;0,082
25/09/2021 08:30;Sábado;Fora Ponta;0,073
25/09/2021 08:45;Sábado;Fora Ponta;0,091
25/09/2021 09:00;Sábado;Fora Ponta;0,098
25/09/2021 09:15;Sábado;Fora Ponta;0,102
25/09/2021 09:30;Sábado;Fora Ponta;0,109
25/09/2021 09:45;Sábado;Fora Ponta;0,118
25/09/2021 10:00;Sábado;Fora Ponta;0,107
25/09/2021 10:15;Sábado;Fora Ponta;0,104
25/09/2021 10:30;Sábado;Fora Ponta;0,118
25/09/2021 10:45;Sábado;Fora Ponta;0,126
25/09/2021 11:00;Sábado;Fora Ponta;0,136
25/09/2021 11:15;Sábado;Fora Ponta;0,133
25/09/2021 11:30;Sábado;Fora Ponta;0,105
25/09/2021 11:45;Sábado;Fora Ponta;0,08
25/09/2021 12:00;Sábado;Fora Ponta;0,083
25/09/2021 12:15;Sábado;Fora Ponta;0,087
25/09/2021 12:30;Sábado;Fora Ponta;0,082
25/09/2021 12:45;Sábado;Fora Ponta;0,086
25/09/2021 13:00;Sábado;Fora Ponta;0,083
25/09/2021 13:15;Sábado;Fora Ponta;0,079
25/09/2021 13:30;Sábado;Fora Ponta;0,067
25/09/2021 13:45;Sábado;Fora Ponta;0,07
25/09/2021 14:00;Sábado;Fora Ponta;0,058
25/09/2021 14:15;Sábado;Fora Ponta;0,017
25/09/2021 14:30;Sábado;Fora Ponta;0,017
25/09/2021 14:45;Sábado;Fora Ponta;0,017
25/09/2021 15:00;Sábado;Fora Ponta;0,056
25/09/2021 15:15;Sábado;Fora Ponta;0,161
25/09/2021 15:30;Sábado;Fora Ponta;0,165
25/09/2021 15:45;Sábado;Fora Ponta;0,167
25/09/2021 16:00;Sábado;Fora Ponta;0,169
25/09/2021 16:15;Sábado;Fora Ponta;0,145
25/09/2021 16:30;Sábado;Fora Ponta;0,139
25/09/2021 16:45;Sábado;Fora Ponta;0,092
25/09/2021 17:00;Sábado;Fora Ponta;0,029
25/09/2021 17:15;Sábado;Fora Ponta;0,045
25/09/2021 17:30;Sábado;Fora Ponta;0,082
25/09/2021 17:45;Sábado;Fora Ponta;0,053
25/09/2021 18:00;Sábado;Fora Ponta;0,02
25/09/2021 18:15;Sábado;Fora Ponta;0,009
25/09/2021 18:30;Sábado;Fora Ponta;0,009
25/09/2021 18:45;Sábado;Fora Ponta;0,008
25/09/2021 19:00;Sábado;Fora Ponta;0,009
25/09/2021 19:15;Sábado;Fora Ponta;0,008
25/09/2021 19:30;Sábado;Fora Ponta;0,008
25/09/2021 19:45;Sábado;Fora Ponta;0,009
25/09/2021 20:00;Sábado;Fora Ponta;0,009
25/09/2021 20:15;Sábado;Fora Ponta;0,009
25/09/2021 20:30;Sábado;Fora Ponta;0,01
25/09/2021 20:45;Sábado;Fora Ponta;0,014
25/09/2021 21:00;Sábado;Fora Ponta;0,013
25/09/2021 21:15;Sábado;Fora Ponta;0,044
25/09/2021 21:30;Sábado;Fora Ponta;0,057
25/09/2021 21:45;Sábado;Fora Ponta;0,047
25/09/2021 22:00;Sábado;Fora Ponta;0,021
25/09/2021 22:15;Sábado;Fora Ponta;0,046
25/09/2021 22:30;Sábado;Fora Ponta;0,028
25/09/2021 22:45;Sábado;Fora Ponta;0,014
25/09/2021 23:00;Sábado;Fora Ponta;0,013
25/09/2021 23:15;Sábado;Fora Ponta;0,017
25/09/2021 23:30;Sábado;Fora Ponta;0,012
25/09/2021 23:45;Sábado;Fora Ponta;0,012
26/09/2021 00:00;Domingo;Fora Ponta;0,058
26/09/2021 00:15;Domingo;Fora Ponta;0,074
26/09/2021 00:30;Domingo;Fora Ponta;0,053
26/09/2021 00:45;Domingo;Fora Ponta;0,043
26/09/2021 01:00;Domingo;Fora Ponta;0,032
26/09/2021 01:15;Domingo;Fora Ponta;0,112
26/09/2021 01:30;Domingo;Fora Ponta;0,179
26/09/2021 01:45;Domingo;Fora Ponta;0,177
26/09/2021 02:00;Domingo;Fora Ponta;0,176
26/09/2021 02:15;Domingo;Fora Ponta;0,201
26/09/2021 02:30;Domingo;Fora Ponta;0,188
26/09/2021 02:45;Domingo;Fora Ponta;0,186
26/09/2021 03:00;Domingo;Fora Ponta;0,19
26/09/2021 03:15;Domingo;Fora Ponta;0,202
26/09/2021 03:30;Domingo;Fora Ponta;0,194
26/09/2021 03:45;Domingo;Fora Ponta;0,157
26/09/2021 04:00;Domingo;Fora Ponta;0,151
26/09/2021 04:15;Domingo;Fora Ponta;0,153
26/09/2021 04:30;Domingo;Fora Ponta;0,15
26/09/2021 04:45;Domingo;Fora Ponta;0,148
26/09/2021 05:00;Domingo;Fora Ponta;0,121
26/09/2021 05:15;Domingo;Fora Ponta;0,126
26/09/2021 05:30;Domingo;Fora Ponta;0,191
26/09/2021 05:45;Domingo;Fora Ponta;0,207
26/09/2021 06:00;Domingo;Fora Ponta;0,192
26/09/2021 06:15;Domingo;Fora Ponta;0,146
26/09/2021 06:30;Domingo;Fora Ponta;0,1
26/09/2021 06:45;Domingo;Fora Ponta;0,094
26/09/2021 07:00;Domingo;Fora Ponta;0,088
26/09/2021 07:15;Domingo;Fora Ponta;0,084
26/09/2021 07:30;Domingo;Fora Ponta;0,041
26/09/2021 07:45;Domingo;Fora Ponta;0,011
26/09/2021 08:00;Domingo;Fora Ponta;0,023
26/09/2021 08:15;Domingo;Fora Ponta;0,023
26/09/2021 08:30;Domingo;Fora Ponta;0,018
26/09/2021 08:45;Domingo;Fora Ponta;0,04
26/09/2021 09:00;Domingo;Fora Ponta;0,113
26/09/2021 09:15;Domingo;Fora Ponta;0,113
26/09/2021 09:30;Domingo;Fora Ponta;0,12
26/09/2021 09:45;Domingo;Fora Ponta;0,183
26/09/2021 10:00;Domingo;Fora Ponta;0,203
26/09/2021 10:15;Domingo;Fora Ponta;0,172
26/09/2021 10:30;Domingo;Fora Ponta;0,2
26/09/2021 10:45;Domingo;Fora Ponta;0,23
26/09/2021 11:00;Domingo;Fora Ponta;0,194
26/09/2021 11:15;Domingo;Fora Ponta;0,157
26/09/2021 11:30;Domingo;Fora Ponta;0,169
26/09/2021 11:45;Domingo;Fora Ponta;0,115
26/09/2021 12:00;Domingo;Fora Ponta;0,128
26/09/2021 12:15;Domingo;Fora Ponta;0,077
26/09/2021 12:30;Domingo;Fora Ponta;0,113
26/09/2021 12:45;Domingo;Fora Ponta;0,11
26/09/2021 13:00;Domingo;Fora Ponta;0,123
26/09/2021 13:15;Domingo;Fora Ponta;0,131
26/09/2021 13:30;Domingo;Fora Ponta;0,045
26/09/2021 13:45;Domingo;Fora Ponta;0,037
26/09/2021 14:00;Domingo;Fora Ponta;0,036
26/09/2021 14:15;Domingo;Fora Ponta;0,037
26/09/2021 14:30;Domingo;Fora Ponta;0,035
26/09/2021 14:45;Domingo;Fora Ponta;0,028
26/09/2021 15:00;Domingo;Fora Ponta;0,037
26/09/2021 15:15;Domingo;Fora Ponta;0,032
26/09/2021 15:30;Domingo;Fora Ponta;0,036
26/09/2021 15:45;Domingo;Fora Ponta;0,037
26/09/2021 16:00;Domingo;Fora Ponta;0,037
26/09/2021 16:15;Domingo;Fora Ponta;0,039
26/09/2021 16:30;Domingo;Fora Ponta;0,022
26/09/2021 16:45;Domingo;Fora Ponta;0,007
26/09/2021 17:00;Domingo;Fora Ponta;0,007
26/09/2021 17:15;Domingo;Fora Ponta;0,007
26/09/2021 17:30;Domingo;Fora Ponta;0,006
26/09/2021 17:45;Domingo;Fora Ponta;0,006
26/09/2021 18:00;Domingo;Fora Ponta;0,006
26/09/2021 18:15;Domingo;Fora Ponta;0,006
26/09/2021 18:30;Domingo;Fora Ponta;0,006
26/09/2021 18:45;Domingo;Fora Ponta;0,006
26/09/2021 19:00;Domingo;Fora Ponta;0,005
26/09/2021 19:15;Domingo;Fora Ponta;0,006
26/09/2021 19:30;Domingo;Fora Ponta;0,006
26/09/2021 19:45;Domingo;Fora Ponta;0,005
26/09/2021 20:00;Domingo;Fora Ponta;0,006
26/09/2021 20:15;Domingo;Fora Ponta;0,007
26/09/2021 20:30;Domingo;Fora Ponta;0,038
26/09/2021 20:45;Domingo;Fora Ponta;0,116
26/09/2021 21:00;Domingo;Fora Ponta;0,103
26/09/2021 21:15;Domingo;Fora Ponta;0,076
26/09/2021 21:30;Domingo;Fora Ponta;0,106
26/09/2021 21:45;Domingo;Fora Ponta;0,153
26/09/2021 22:00;Domingo;Fora Ponta;0,151
26/09/2021 22:15;Domingo;Fora Ponta;0,138
26/09/2021 22:30;Domingo;Fora Ponta;0,17
26/09/2021 22:45;Domingo;Fora Ponta;0,158
26/09/2021 23:00;Domingo;Fora Ponta;0,152
26/09/2021 23:15;Domingo;Fora Ponta;0,153
26/09/2021 23:30;Domingo;Fora Ponta;0,121
26/09/2021 23:45;Domingo;Fora Ponta;0,078
27/09/2021 00:00;Segunda;Fora Ponta;0,077
27/09/2021 00:15;Segunda;Fora Ponta;0,088
27/09/2021 00:30;Segunda;Fora Ponta;0,078
27/09/2021 00:45;Segunda;Fora Ponta;0,077
27/09/2021 01:00;Segunda;Fora Ponta;0,098
27/09/2021 01:15;Segunda;Fora Ponta;0,065
27/09/2021 01:30;Segunda;Fora Ponta;0,058
27/09/2021 01:45;Segunda;Fora Ponta;0,006
27/09/2021 02:00;Segunda;Fora Ponta;0,005
27/09/2021 02:15;Segunda;Fora Ponta;0,005
27/09/2021 02:30;Segunda;Fora Ponta;0,005
27/09/2021 02:45;Segunda;Fora Ponta;0,005
27/09/2021 03:00;Segunda;Fora Ponta;0,006
27/09/2021 03:15;Segunda;Fora Ponta;0,006
27/09/2021 03:30;Segunda;Fora Ponta;0,006
27/09/2021 03:45;Segunda;Fora Ponta;0,006
27/09/2021 04:00;Segunda;Fora Ponta;0,006
27/09/2021 04:15;Segunda;Fora Ponta;0,021
27/09/2021 04:30;Segunda;Fora Ponta;0,041
27/09/2021 04:45;Segunda;Fora Ponta;0,112
27/09/2021 05:00;Segunda;Fora Ponta;0,099
27/09/2021 05:15;Segunda;Fora Ponta;0,089
27/09/2021 05:30;Segunda;Fora Ponta;0,075
27/09/2021 05:45;Segunda;Fora Ponta;0,064
27/09/2021 06:00;Segunda;Fora Ponta;0,05
27/09/2021 06:15;Segunda;Fora Ponta;0,061
27/09/2021 06:30;Segunda;Fora Ponta;0,057
27/09/2021 06:45;Segunda;Fora Ponta;0,053
27/09/2021 07:00;Segunda;Fora Ponta;0,047
27/09/2021 07:15;Segunda;Fora Ponta;0,06
27/09/2021 07:30;Segunda;Fora Ponta;0,034
27/09/2021 07:45;Segunda;Fora Ponta;0,028
27/09/2021 08:00;Segunda;Fora Ponta;0,029
27/09/2021 08:15;Segunda;Fora Ponta;0,03
27/09/2021 08:30;Segunda;Fora Ponta;0,043
27/09/2021 08:45;Segunda;Fora Ponta;0,089
27/09/2021 09:00;Segunda;Fora Ponta;0,068
27/09/2021 09:15;Segunda;Fora Ponta;0,065
27/09/2021 09:30;Segunda;Fora Ponta;0,06
27/09/2021 09:45;Segunda;Fora Ponta;0,068
27/09/2021 10:00;Segunda;Fora Ponta;0,082
27/09/2021 10:15;Segunda;Fora Ponta;0,08
27/09/2021 10:30;Segunda;Fora Ponta;0,083
27/09/2021 10:45;Segunda;Fora Ponta;0,094
27/09/2021 11:00;Segunda;Fora Ponta;0,096
27/09/2021 11:15;Segunda;Fora Ponta;0,1
27/09/2021 11:30;Segunda;Fora Ponta;0,078
27/09/2021 11:45;Segunda;Fora Ponta;0,071
27/09/2021 12:00;Segunda;Fora Ponta;0,065
27/09/2021 12:15;Segunda;Fora Ponta;0,067
27/09/2021 12:30;Segunda;Fora Ponta;0,064
27/09/2021 12:45;Segunda;Fora Ponta;0,068
27/09/2021 13:00;Segunda;Fora Ponta;0,079
27/09/2021 13:15;Segunda;Fora Ponta;0,08
27/09/2021 13:30;Segunda;Fora Ponta;0,096
27/09/2021 13:45;Segunda;Fora Ponta;0,084
27/09/2021 14:00;Segunda;Fora Ponta;0,084
27/09/2021 14:15;Segunda;Fora Ponta;0,077
27/09/2021 14:30;Segunda;Fora Ponta;0,057
27/09/2021 14:45;Segunda;Fora Ponta;0,089
27/09/2021 15:00;Segunda;Fora Ponta;0,078
27/09/2021 15:15;Segunda;Fora Ponta;0,099
27/09/2021 15:30;Segunda;Fora Ponta;0,082
27/09/2021 15:45;Segunda;Fora Ponta;0,092
27/09/2021 16:00;Segunda;Fora Ponta;0,099
27/09/2021 16:15;Segunda;Fora Ponta;0,099
27/09/2021 16:30;Segunda;Fora Ponta;0,088
27/09/2021 16:45;Segunda;Fora Ponta;0,071
27/09/2021 17:00;Segunda;Fora Ponta;0,089
27/09/2021 17:15;Segunda;Fora Ponta;0,096
27/09/2021 17:30;Segunda;Fora Ponta;0,073
27/09/2021 17:45;Segunda;Ponta;0,008
27/09/2021 18:00;Segunda;Ponta;0,007
27/09/2021 18:15;Segunda;Ponta;0,007
27/09/2021 18:30;Segunda;Ponta;0,007
27/09/2021 18:45;Segunda;Ponta;0,007
27/09/2021 19:00;Segunda;Ponta;0,007
27/09/2021 19:15;Segunda;Ponta;0,007
27/09/2021 19:30;Segunda;Ponta;0,007
27/09/2021 19:45;Segunda;Ponta;0,006
27/09/2021 20:00;Segunda;Ponta;0,006
27/09/2021 20:15;Segunda;Ponta;0,006
27/09/2021 20:30;Segunda;Ponta;0,008
27/09/2021 20:45;Segunda;Fora Ponta;0,04
27/09/2021 21:00;Segunda;Fora Ponta;0,04
27/09/2021 21:15;Segunda;Fora Ponta;0,088
27/09/2021 21:30;Segunda;Fora Ponta;0,081
27/09/2021 21:45;Segunda;Fora Ponta;0,108
27/09/2021 22:00;Segunda;Fora Ponta;0,145
27/09/2021 22:15;Segunda;Fora Ponta;0,146
27/09/2021 22:30;Segunda;Fora Ponta;0,154
27/09/2021 22:45;Segunda;Fora Ponta;0,141
27/09/2021 23:00;Segunda;Fora Ponta;0,136
27/09/2021 23:15;Segunda;Fora Ponta;0,157
27/09/2021 23:30;Segunda;Fora Ponta;0,167
27/09/2021 23:45;Segunda;Fora Ponta;0,151
28/09/2021 00:00;Terça;Fora Ponta;0,157
28/09/2021 00:15;Terça;Fora Ponta;0,138
28/09/2021 00:30;Terça;Fora Ponta;0,145
28/09/2021 00:45;Terça;Fora Ponta;0,139
28/09/2021 01:00;Terça;Fora Ponta;0,13
28/09/2021 01:15;Terça;Fora Ponta;0,121
28/09/2021 01:30;Terça;Fora Ponta;0,136
28/09/2021 01:45;Terça;Fora Ponta;0,144
28/09/2021 02:00;Terça;Fora Ponta;0,154
28/09/2021 02:15;Terça;Fora Ponta;0,137
28/09/2021 02:30;Terça;Fora Ponta;0,149
28/09/2021 02:45;Terça;Fora Ponta;0,146
28/09/2021 03:00;Terça;Fora Ponta;0,137
28/09/2021 03:15;Terça;Fora Ponta;0,143
28/09/2021 03:30;Terça;Fora Ponta;0,142
28/09/2021 03:45;Terça;Fora Ponta;0,115
28/09/2021 04:00;Terça;Fora Ponta;0,134
28/09/2021 04:15;Terça;Fora Ponta;0,145
28/09/2021 04:30;Terça;Fora Ponta;0,111
28/09/2021 04:45;Terça;Fora Ponta;0,115
28/09/2021 05:00;Terça;Fora Ponta;0,165
28/09/2021 05:15;Terça;Fora Ponta;0,192
28/09/2021 05:30;Terça;Fora Ponta;0,193
28/09/2021 05:45;Terça;Fora Ponta;0,184
28/09/2021 06:00;Terça;Fora Ponta;0,184
28/09/2021 06:15;Terça;Fora Ponta;0,176
28/09/2021 06:30;Terça;Fora Ponta;0,176
28/09/2021 06:45;Terça;Fora Ponta;0,144
28/09/2021 07:00;Terça;Fora Ponta;0,132
28/09/2021 07:15;Terça;Fora Ponta;0,122
28/09/2021 07:30;Terça;Fora Ponta;0,139
28/09/2021 07:45;Terça;Fora Ponta;0,122
28/09/2021 08:00;Terça;Fora Ponta;0,127
28/09/2021 08:15;Terça;Fora Ponta;0,144
28/09/2021 08:30;Terça;Fora Ponta;0,141
28/09/2021 08:45;Terça;Fora Ponta;0,134
28/09/2021 09:00;Terça;Fora Ponta;0,147
28/09/2021 09:15;Terça;Fora Ponta;0,149
28/09/2021 09:30;Terça;Fora Ponta;0,154
28/09/2021 09:45;Terça;Fora Ponta;0,152
28/09/2021 10:00;Terça;Fora Ponta;0,146
28/09/2021 10:15;Terça;Fora Ponta;0,134
28/09/2021 10:30;Terça;Fora Ponta;0,141
28/09/2021 10:45;Terça;Fora Ponta;0,14
