Data;Dia;Postos horários;kW fornecido;UFER;DMCR
15/11/2021 21:15;Segunda;Fora Ponta;0,32;-;-
15/11/2021 21:30;Segunda;Fora Ponta;0,286;0,016;0,32
15/11/2021 21:45;Segunda;Fora Ponta;0,212;-;-
15/11/2021 22:00;Segunda;Fora Ponta;0,329;-;-
15/11/2021 22:15;Segunda;Fora Ponta;0,385;-;-
15/11/2021 22:30;Segunda;Fora Ponta;0,479;0,047;0,398
15/11/2021 22:45;Segunda;Fora Ponta;0,281;-;-
15/11/2021 23:00;Segunda;Fora Ponta;0,497;-;-
15/11/2021 23:15;Segunda;Fora Ponta;0,462;-;-
15/11/2021 23:30;Segunda;Fora Ponta;0,626;0,055;0,521
15/11/2021 23:45;Segunda;Fora Ponta;0,599;-;-
16/11/2021 00:00;Terça;Fora Ponta;0,638;-;-
16/11/2021 00:15;Terça;Fora Ponta;0,505;-;-
16/11/2021 00:30;Terça;Fora Ponta;0,505;0;0
16/11/2021 00:45;Terça;Fora Ponta;0,544;-;-
16/11/2021 01:00;Terça;Fora Ponta;0,505;-;-
16/11/2021 01:15;Terça;Fora Ponta;0,502;-;-
16/11/2021 01:30;Terça;Fora Ponta;0,461;0;0
16/11/2021 01:45;Terça;Fora Ponta;0,412;-;-
16/11/2021 02:00;Terça;Fora Ponta;0,481;-;-
16/11/2021 02:15;Terça;Fora Ponta;0,414;-;-
16/11/2021 02:30;Terça;Fora Ponta;0,44;0;0
16/11/2021 02:45;Terça;Fora Ponta;0,484;-;-
16/11/2021 03:00;Terça;Fora Ponta;0,448;-;-
16/11/2021 03:15;Terça;Fora Ponta;0,39;-;-
16/11/2021 03:30;Terça;Fora Ponta;0,286;0;0
16/11/2021 03:45;Terça;Fora Ponta;0,126;-;-
16/11/2021 04:00;Terça;Fora Ponta;0,031;-;-
16/11/2021 04:15;Terça;Fora Ponta;0,042;-;-
16/11/2021 04:30;Terça;Fora Ponta;0,073;0;0
16/11/2021 04:45;Terça;Fora Ponta;0,238;-;-
16/11/2021 05:00;Terça;Fora Ponta;0,612;-;-
16/11/2021 05:15;Terça;Fora Ponta;0,577;-;-
16/11/2021 05:30;Terça;Fora Ponta;0,622;0;0
16/11/2021 05:45;Terça;Fora Ponta;0,55;-;-
16/11/2021 06:00;Terça;Fora Ponta;0,509;-;-
16/11/2021 06:15;Terça;Fora Ponta;0,527;-;-
16/11/2021 06:30;Terça;Fora Ponta;0,468;0,048;0,562
16/11/2021 06:45;Terça;Fora Ponta;0,408;-;-
16/11/2021 07:00;Terça;Fora Ponta;0,45;-;-
16/11/2021 07:15;Terça;Fora Ponta;0,512;-;-
16/11/2021 07:30;Terça;Fora Ponta;0,468;0,047;0,506
16/11/2021 07:45;Terça;Fora Ponta;0,391;-;-
16/11/2021 08:00;Terça;Fora Ponta;0,542;-;-
16/11/2021 08:15;Terça;Fora Ponta;0,377;-;-
16/11/2021 08:30;Terça;Fora Ponta;0,503;0,051;0,505
16/11/2021 08:45;Terça;Fora Ponta;0,316;-;-
16/11/2021 09:00;Terça;Fora Ponta;0,36;-;-
16/11/2021 09:15;Terça;Fora Ponta;0,34;-;-
16/11/2021 09:30;Terça;Fora Ponta;0,368;0,035;0,381
16/11/2021 09:45;Terça;Fora Ponta;0,389;-;-
16/11/2021 10:00;Terça;Fora Ponta;0,353;-;-
16/11/2021 10:15;Terça;Fora Ponta;0,446;-;-
16/11/2021 10:30;Terça;Fora Ponta;0,522;0,032;0,46
16/11/2021 10:45;Terça;Fora Ponta;0,539;-;-
16/11/2021 11:00;Terça;Fora Ponta;0,336;-;-
16/11/2021 11:15;Terça;Fora Ponta;0,235;-;-
16/11/2021 11:30;Terça;Fora Ponta;0,275;0,07;0,416
16/11/2021 11:45;Terça;Fora Ponta;0,466;-;-
16/11/2021 12:00;Terça;Fora Ponta;0,414;-;-
16/11/2021 12:15;Terça;Fora Ponta;0,464;-;-
16/11/2021 12:30;Terça;Fora Ponta;0,394;0,065;0,499
16/11/2021 12:45;Terça;Fora Ponta;0,474;-;-
16/11/2021 13:00;Terça;Fora Ponta;0,444;-;-
16/11/2021 13:15;Terça;Fora Ponta;0,486;-;-
16/11/2021 13:30;Terça;Fora Ponta;0,491;0,035;0,508
16/11/2021 13:45;Terça;Fora Ponta;0,462;-;-
16/11/2021 14:00;Terça;Fora Ponta;0,406;-;-
16/11/2021 14:15;Terça;Fora Ponta;0,427;-;-
16/11/2021 14:30;Terça;Fora Ponta;0,426;0,036;0,466
16/11/2021 14:45;Terça;Fora Ponta;0,47;-;-
16/11/2021 15:00;Terça;Fora Ponta;0,526;-;-
16/11/2021 15:15;Terça;Fora Ponta;0,552;-;-
16/11/2021 15:30;Terça;Fora Ponta;0,42;0,019;0,511
16/11/2021 15:45;Terça;Fora Ponta;0,478;-;-
16/11/2021 16:00;Terça;Fora Ponta;0,509;-;-
16/11/2021 16:15;Terça;Fora Ponta;0,516;-;-
16/11/2021 16:30;Terça;Fora Ponta;0,512;0,013;0,517
16/11/2021 16:45;Terça;Fora Ponta;0,433;-;-
16/11/2021 17:00;Terça;Fora Ponta;0,268;-;-
16/11/2021 17:15;Terça;Fora Ponta;0,241;-;-
16/11/2021 17:30;Terça;Fora Ponta;0,146;0,029;0,302
16/11/2021 17:45;Terça;Ponta;0,026;-;-
16/11/2021 18:00;Terça;Ponta;0,025;-;-
16/11/2021 18:15;Terça;Ponta;0,026;-;-
16/11/2021 18:30;Terça;Ponta;0,026;0,165;0,191
16/11/2021 18:45;Terça;Ponta;0,028;-;-
16/11/2021 19:00;Terça;Ponta;0,026;-;-
16/11/2021 19:15;Terça;Ponta;0,025;-;-
16/11/2021 19:30;Terça;Ponta;0,026;0,152;0,178
16/11/2021 19:45;Terça;Ponta;0,028;-;-
16/11/2021 20:00;Terça;Ponta;0,026;-;-
16/11/2021 20:15;Terça;Ponta;0,029;-;-
16/11/2021 20:30;Terça;Ponta;0,028;0,166;0,194
16/11/2021 20:45;Terça;Fora Ponta;0,034;-;-
16/11/2021 21:00;Terça;Fora Ponta;0,185;-;-
16/11/2021 21:15;Terça;Fora Ponta;0,455;-;-
16/11/2021 21:30;Terça;Fora Ponta;0,434;0,07;0,347
16/11/2021 21:45;Terça;Fora Ponta;0,535;-;-
16/11/2021 22:00;Terça;Fora Ponta;0,613;-;-
16/11/2021 22:15;Terça;Fora Ponta;0,552;-;-
16/11/2021 22:30;Terça;Fora Ponta;0,42;0,038;0,568
16/11/2021 22:45;Terça;Fora Ponta;0,356;-;-
16/11/2021 23:00;Terça;Fora Ponta;0,439;-;-
16/11/2021 23:15;Terça;Fora Ponta;0,391;-;-
16/11/2021 23:30;Terça;Fora Ponta;0,421;0,026;0,428
16/11/2021 23:45;Terça;Fora Ponta;0,444;-;-
17/11/2021 00:00;Quarta;Fora Ponta;0,481;-;-
17/11/2021 00:15;Quarta;Fora Ponta;0,57;-;-
17/11/2021 00:30;Quarta;Fora Ponta;0,485;0;0
17/11/2021 00:45;Quarta;Fora Ponta;0,538;-;-
17/11/2021 01:00;Quarta;Fora Ponta;0,466;-;-
17/11/2021 01:15;Quarta;Fora Ponta;0,593;-;-
17/11/2021 01:30;Quarta;Fora Ponta;0,504;0;0
17/11/2021 01:45;Quarta;Fora Ponta;0,419;-;-
17/11/2021 02:00;Quarta;Fora Ponta;0,331;-;-
17/11/2021 02:15;Quarta;Fora Ponta;0,475;-;-
17/11/2021 02:30;Quarta;Fora Ponta;0,425;0;0
17/11/2021 02:45;Quarta;Fora Ponta;0,467;-;-
17/11/2021 03:00;Quarta;Fora Ponta;0,641;-;-
17/11/2021 03:15;Quarta;Fora Ponta;0,604;-;-
17/11/2021 03:30;Quarta;Fora Ponta;0,445;0;0
17/11/2021 03:45;Quarta;Fora Ponta;0,374;-;-
17/11/2021 04:00;Quarta;Fora Ponta;0,365;-;-
17/11/2021 04:15;Quarta;Fora Ponta;0,335;-;-
17/11/2021 04:30;Quarta;Fora Ponta;0,358;0;0
17/11/2021 04:45;Quarta;Fora Ponta;0,438;-;-
17/11/2021 05:00;Quarta;Fora Ponta;0,469;-;-
17/11/2021 05:15;Quarta;Fora Ponta;0,535;-;-
17/11/2021 05:30;Quarta;Fora Ponta;0,496;0;0
17/11/2021 05:45;Quarta;Fora Ponta;0,478;-;-
17/11/2021 06:00;Quarta;Fora Ponta;0,46;-;-
17/11/2021 06:15;Quarta;Fora Ponta;0,558;-;-
17/11/2021 06:30;Quarta;Fora Ponta;0,487;0,039;0,535
17/11/2021 06:45;Quarta;Fora Ponta;0,406;-;-
17/11/2021 07:00;Quarta;Fora Ponta;0,324;-;-
17/11/2021 07:15;Quarta;Fora Ponta;0,311;-;-
17/11/2021 07:30;Quarta;Fora Ponta;0,283;0,051;0,382
17/11/2021 07:45;Quarta;Fora Ponta;0,371;-;-
17/11/2021 08:00;Quarta;Fora Ponta;0,348;-;-
17/11/2021 08:15;Quarta;Fora Ponta;0,542;-;-
17/11/2021 08:30;Quarta;Fora Ponta;0,55;0,049;0,501
17/11/2021 08:45;Quarta;Fora Ponta;0,509;-;-
17/11/2021 09:00;Quarta;Fora Ponta;0,565;-;-
17/11/2021 09:15;Quarta;Fora Ponta;0,716;-;-
17/11/2021 09:30;Quarta;Fora Ponta;0,701;0,023;0,646
17/11/2021 09:45;Quarta;Fora Ponta;0,626;-;-
17/11/2021 10:00;Quarta;Fora Ponta;0,48;-;-
17/11/2021 10:15;Quarta;Fora Ponta;0,613;-;-
17/11/2021 10:30;Quarta;Fora Ponta;0,606;0,039;0,621
17/11/2021 10:45;Quarta;Fora Ponta;0,563;-;-
17/11/2021 11:00;Quarta;Fora Ponta;0,618;-;-
17/11/2021 11:15;Quarta;Fora Ponta;0,708;-;-
17/11/2021 11:30;Quarta;Fora Ponta;0,576;0,033;0,649
17/11/2021 11:45;Quarta;Fora Ponta;0,49;-;-
17/11/2021 12:00;Quarta;Fora Ponta;0,468;-;-
17/11/2021 12:15;Quarta;Fora Ponta;0,432;-;-
17/11/2021 12:30;Quarta;Fora Ponta;0,534;0,031;0,512
17/11/2021 12:45;Quarta;Fora Ponta;0,581;-;-
17/11/2021 13:00;Quarta;Fora Ponta;0,594;-;-
17/11/2021 13:15;Quarta;Fora Ponta;0,505;-;-
17/11/2021 13:30;Quarta;Fora Ponta;0,536;0,046;0,6
17/11/2021 13:45;Quarta;Fora Ponta;0,533;-;-
17/11/2021 14:00;Quarta;Fora Ponta;0,486;-;-
17/11/2021 14:15;Quarta;Fora Ponta;0,624;-;-
17/11/2021 14:30;Quarta;Fora Ponta;0,54;0,038;0,584
17/11/2021 14:45;Quarta;Fora Ponta;0,524;-;-
17/11/2021 15:00;Quarta;Fora Ponta;0,449;-;-
17/11/2021 15:15;Quarta;Fora Ponta;0,546;-;-
17/11/2021 15:30;Quarta;Fora Ponta;0,493;0,046;0,549
17/11/2021 15:45;Quarta;Fora Ponta;0,608;-;-
17/11/2021 16:00;Quarta;Fora Ponta;0,305;-;-
17/11/2021 16:15;Quarta;Fora Ponta;0,32;-;-
17/11/2021 16:30;Quarta;Fora Ponta;0,314;0,028;0,415
17/11/2021 16:45;Quarta;Fora Ponta;0,3;-;-
17/11/2021 17:00;Quarta;Fora Ponta;0,265;-;-
17/11/2021 17:15;Quarta;Fora Ponta;0,016;-;-
17/11/2021 17:30;Quarta;Fora Ponta;0,011;0,019;0,167
17/11/2021 17:45;Quarta;Ponta;0,013;-;-
17/11/2021 18:00;Quarta;Ponta;0,011;-;-
17/11/2021 18:15;Quarta;Ponta;0,008;-;-
17/11/2021 18:30;Quarta;Ponta;0,008;0;0
17/11/2021 18:45;Quarta;Ponta;0,011;-;-
17/11/2021 19:00;Quarta;Ponta;0,011;-;-
17/11/2021 19:15;Quarta;Ponta;0,011;-;-
17/11/2021 19:30;Quarta;Ponta;0,01;0;0
17/11/2021 19:45;Quarta;Ponta;0,007;-;-
17/11/2021 20:00;Quarta;Ponta;0,01;-;-
17/11/2021 20:15;Quarta;Ponta;0,014;-;-
17/11/2021 20:30;Quarta;Ponta;0,03;0,062;0,077
17/11/2021 20:45;Quarta;Fora Ponta;0,029;-;-
17/11/2021 21:00;Quarta;Fora Ponta;0,026;-;-
17/11/2021 21:15;Quarta;Fora Ponta;0,026;-;-
17/11/2021 21:30;Quarta;Fora Ponta;0,026;0,213;0,24
17/11/2021 21:45;Quarta;Fora Ponta;0,025;-;-
17/11/2021 22:00;Quarta;Fora Ponta;0,026;-;-
17/11/2021 22:15;Quarta;Fora Ponta;0,026;-;-
17/11/2021 22:30;Quarta;Fora Ponta;0,026;0,237;0,263
17/11/2021 22:45;Quarta;Fora Ponta;0,028;-;-
